name,tr,br,cagr,mdd,sharpe
EMA25>50,50.380281255582055,252.02972995313297,0.6770259791887849,-52.843038788149535,1.1293462296354835
Price>SMA130,48.56881213828016,252.02972995313297,0.6689451439329366,-34.818118439121385,1.5065972241890846
SMA10>50,48.37423399255656,252.02972995313297,0.6680616525225052,-46.43065580448533,1.3364324258241242
SMA15>40,48.05730599674778,252.02972995313297,0.666615999175038,-44.03396707064181,1.3402695505273499
Price>EMA185,47.81956759634737,252.02972995313297,0.6655261230662939,-42.84851219063297,1.1981717710771567
ROC10>=5%,47.61193783171358,252.02972995313297,0.6645704208273184,-45.106046241895804,1.3696532438397533
Trend35+ROC20>7%,47.48954425869685,252.02972995313297,0.6640053572936038,-42.6059188858421,1.2948393408119834
SMA15>40+Mom15,47.306857566375704,252.02972995313297,0.6631595777304253,-32.20631804577357,1.4331749341840978
Price>SMA135,46.91230191473108,252.02972995313297,0.6613231962965447,-35.12164680527556,1.4949023681402869
Price>SMA65,46.03814921155798,252.02972995313297,0.657206381346263,-54.21837219850359,1.4085238312245212
Price>EMA200,45.4134604345171,252.02972995313297,0.6542226363340584,-41.44964633749027,1.1659265489736672
EMA25>60,45.131830669309416,252.02972995313297,0.6528658010221531,-52.12194583964974,1.0968592383475326
SMA25>50+Mom10,45.09661491378933,252.02972995313297,0.6526956219871602,-38.26919758246746,1.461276837492803
EMA25>100,44.942918524826105,252.02972995313297,0.6519515358601766,-60.48933516347218,1.1879170987600092
Price>EMA195,44.82662389676478,252.02972995313297,0.6513870523746217,-42.15673122029091,1.1593464986684372
Price>EMA190,44.77556780503987,252.02972995313297,0.6511388291122806,-45.53086662307656,1.175127961574041
EMA25>80,44.379172582531595,252.02972995313297,0.6492032407237374,-60.09199387059684,1.132461836461043
3MA_10_30_60,44.16293088498031,252.02972995313297,0.6481410022823992,-36.36124198836414,1.4150682126292318
Trend35+ROC15>7%,43.9249722505566,252.02972995313297,0.6469668534857953,-30.511936667123596,1.49313960872193
Price>SMA140,43.33315431626523,252.02972995313297,0.6440225502673316,-42.443343367319976,1.4676994109345844
SMA10>40,42.44241283494683,252.02972995313297,0.6395246072785088,-46.7570122822971,1.3368193749657835
